OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SAUDISAT 5A,2018-102A,2026-02-18T14:04:35.638176,15.26659145,.0009804,97.3231,113.4734,185.2182,174.8956,0,U,43831,999,39757,.23480909E-3,.6094E-4,0
SAUDISAT 5B,2018-102C,2026-02-18T15:03:58.547808,15.26977602,.00104634,97.3326,116.3723,188.1725,171.9345,0,U,43833,999,39769,.200678E-3,.5249E-4,0
GAOFEN-10R,2019-066A,2026-02-18T14:31:50.056608,14.83080310,.00070006,98.0368,2.4245,160.6193,199.5288,0,U,44622,999,34480,.1924529E-3,.1513E-4,0
CARTOSAT-3,2019-081A,2026-02-18T14:27:26.925408,15.19214062,.0012165,97.4467,113.2838,203.9247,156.1424,0,U,44804,999,34546,.22900774E-3,.4762E-4,0
GAOFEN-12 01,2019-082A,2026-02-18T14:15:07.973856,14.80340234,.0002373,97.8139,59.0957,79.5322,280.6157,0,U,44819,999,33654,.68246926E-4,.47E-5,0
CSG-1,2019-092A,2026-02-18T13:41:17.744064,14.82163432,.00012852,97.8853,234.8856,88.7064,271.4297,0,U,44873,999,33390,.77306689E-4,.563E-5,0
NEMO-HD,2020-061F,2026-02-18T13:03:56.860704,15.42033689,.0002592,97.2087,112.8153,101.7540,258.3999,0,U,46277,999,30368,.24091436E-3,.10199E-3,0
SENTINEL-6A,2020-086A,2026-02-18T07:58:05.746080,12.80929484,.00078764,66.0428,21.9152,270.7658,89.2455,0,U,46984,999,24510,-.36920877E-4,-.7E-6,0
GAOFEN-12 02,2021-026A,2026-02-18T14:12:53.321184,14.80178079,.0003427,97.9902,48.2840,255.1879,104.8953,0,U,48079,999,26421,.68018403E-4,.464E-5,0
PLEIADES NEO 3,2021-034A,2026-02-18T14:21:59.345856,14.81673966,.00013082,97.8942,126.0678,89.9935,270.1428,0,U,48268,999,26009,.17164438E-3,.1299E-4,0
PLEIADES NEO 4,2021-073E,2026-02-18T13:33:21.034656,14.81675541,.00013014,97.8943,126.0299,90.4958,269.6404,0,U,49070,999,24380,.99921089E-4,.734E-5,0
LANDSAT 9,2021-088A,2026-02-18T14:30:53.828352,14.57126465,.00012596,98.1978,121.6949,93.8541,266.2801,0,U,49260,999,23373,.9475866E-4,.382E-5,0
CSG-2,2022-008A,2026-02-18T14:29:56.611680,14.82156186,.00014302,97.8838,234.9165,80.6242,279.5132,0,U,51444,999,21902,.10622645E-3,.794E-5,0
GAOFEN-12 03,2022-069A,2026-02-18T14:19:25.921056,14.79806159,.00016571,97.8442,300.3702,113.1389,246.9998,0,U,52912,999,19707,.18887994E-3,.1371E-4,0
SWOT,2022-173A,2026-02-18T14:07:30.834048,14.00166943,.00004094,77.6100,195.4001,317.5248,42.5872,0,U,54754,999,16255,.55092807E-4,.79E-6,0
GAOFEN-12 04,2023-123A,2026-02-18T15:03:18.887616,14.79942747,.00017446,97.9133,329.3711,84.1776,275.9635,0,U,57654,999,13509,.17517173E-3,.1272E-4,0
PARS 1,2024-039Q,2026-02-18T14:46:33.987360,15.42876185,.00101279,97.4723,27.1187,170.3180,189.8264,0,U,59065,999,11034,.25766585E-3,.11242E-3,0
